species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Faustvirus tunatartare	E		MW822145.1	NULL	Complete genome			NULL	Streptomyces phage TunaTartare	NULL	NULL	1	202214934	bacteria	dsDNA	12768
Wakandavirus wakanda	E		MT024865.1	NULL	Complete genome			NULL	Streptomyces phage Wakanda	NULL	NULL	1	202214935	bacteria	dsDNA	12769
Wakandavirus muntaha	E		MT024872.1	NULL	Complete genome			NULL	Streptomyces phage Muntaha	NULL	NULL	1	202214936	bacteria	dsDNA	12770
Stonewallvirus A25	E		KT388093.1	NC_028697	Complete genome			NULL	Streptococcus phage A25	NULL	NULL	1	202214938	bacteria	dsDNA	12771
Kanagawavirus threeohfive	E		MZ348423	NULL	Complete genome			NULL	Kosakonia phage 305	NULL	NULL	1	202214939	bacteria	dsDNA	12772
Kanagawavirus eclm	E		MN087708	NULL	Complete genome			NULL	Enterobacter phage vB_EhoM-IME523	NULL	NULL	1	202214940	bacteria	dsDNA	12773
Kanagawavirus mime	E		OL989991	NULL	Complete genome			NULL	Enterobacter phage vB_EclM_Q7622	NULL	NULL	1	202214941	bacteria	dsDNA	12774
Moonvirus kayemsixteen	E		MW325771	NULL	Complete genome			NULL	Salmonella phage KM16	NULL	NULL	1	202214942	bacteria	dsDNA	12775
Gaprivervirus arezed	E		MW598459	NULL	Complete genome			NULL	Escherichia virus vB_EcoM_RZ	NULL	NULL	1	202214943	bacteria	dsDNA	12776
Tequatrovirus yueel1	E		KY290975	NC_054935	Complete genome			NULL	Escherichia phage YUEEL01	NULL	NULL	1	202214944	bacteria	dsDNA	12777
Syrbvirus R1	E		MW073100	NULL	Complete genome			NULL	Microbacterium phage vB_MoxS-R1	NULL	NULL	1	202214946	bacteria	dsDNA	12778
Gimaduovirus GMA2	E		KR063281.1	NULL	Complete genome			NULL	Gordonia phage GMA2	NULL	NULL	1	202214972	bacteria	dsDNA	12792
Wollypogvirus wollypog	E		MW055913.1	NULL	Complete genome			NULL	Arthrobacter phage Wollypog	NULL	NULL	1	202214974	bacteria	dsDNA	12793
Yanchengvirus pAEv1818	E		OL964755.1	NULL	Complete genome			NULL	Aeromonas phage pAEv1818	NULL	NULL	1	202214976	bacteria	dsDNA	12794
Youngvirus G1	E		MZ592920.1	NULL	Complete genome			NULL	Vibrio phage vB_VpP_G1	NULL	NULL	1	202214978	bacteria	dsDNA	12795
Zhangqianvirus IME1354	E		KY653126.1	NULL	Complete genome			NULL	Staphylococcus virus IME1354_01	NULL	NULL	1	202214980	bacteria	dsDNA	12796
Alternavirus alternariae	E	EGS 35-193	dsRNA 1: AB368492; dsRNA 2: AB438027; dsRNA 3: AB438028; dsRNA 4: AB438029	NC_010991; NC_010990; NC_010989; NC_010984	Complete genome			NULL	Alternaria alternata virus 1	AaV1	NULL	1	202214983	fungi	dsRNA	12797
Alternavirus aspergilli	E	IMI 41871	dsRNA 1: HE588144; dsRNA 2: HE588145; dsRNA 3: HE588146; dsRNA 4: HE647818	NC_020103; NC_020102; NC_020101; NC_020100	Complete genome			NULL	Aspergillus foetidus dsRNA mycovirus	AfV	NULL	1	202214984	fungi	dsRNA	12798
Alternavirus cordycipitae	E	RCEF6000	dsRNA 1: OK481552; dsRNA 2: OK481553; dsRNA 3: OK481554	NULL	Complete genome			NULL	Cordyceps chanhua alternavirus 1	CcAV1	NULL	1	202214985	fungi	dsRNA	12799
Alternavirus foxispori	E	BH19	dsRNA 1: MT659125; dsRNA 2: MT659126; dsRNA 3: MT659127; dsRNA 4: MT659128	NULL	Complete genome			NULL	Fusarium oxysporum alternavirus 1	FoAV1	NULL	1	202214986	fungi	dsRNA	12800
Alternavirus fusarii	E	FgAV1/AH11	dsRNA 1: MG254901; dsRNA 2: MG254902; dsRNA 3: MG697236	NC_036601; NC_036596	Complete genome			NULL	Fusarium graminearum alternavirus 1	FgAV1	NULL	1	202214987	fungi	dsRNA	12801
Aberdnavirus waitai	E		OM154946	NULL	Complete genome			NULL	Avonheates virus SG_61	AvVSG_61	NULL	1	202214992	marine (S)	ssDNA(+/-)	12802
Kieseladnavirus titiko	E		OM154942	NULL	Complete genome			NULL	Avonheates virus SG_4_10	AvVSG_4_10	NULL	1	202214993	marine (S)	ssDNA(+/-)	12803
Kieseladnavirus karahue	E		OM154940	NULL	Complete genome			NULL	Avonheates virus Gas_1078	AvVGas_10781	NULL	1	202214994	marine (S)	ssDNA(+/-)	12804
Keisodnavirus chaetenu	E	CtenDNAV12-43_hv	LC379168	NULL	Complete genome			NULL	Chaetoceros tenuissimus DNA virus SS12-43V	CtenDNAVSS12-43V	NULL	1	202214995	algae	ssDNA(+/-)	12805
Protobacilladnavirus snap	E	ctia23	MH617734	NULL	Complete genome			NULL	Bacilladnaviridae sp. isolate ctia23	BacVctia23	NULL	1	202214996	marine (S)	ssDNA(+/-)	12806
Protobacilladnavirus redsnap	E	ctdc18	MH616678	NULL	Complete genome			NULL	Bacilladnaviridae sp. isolate ctdc18	BacVctdc18	NULL	1	202214997	marine (S)	ssDNA(+/-)	12807
Puahadnavirus aber	E		OM154944	NULL	Complete genome			NULL	Avonheates virus SG_19	AvVSG_19	NULL	1	202214998	marine (S)	ssDNA(+/-)	12808
Puahadnavirus gataifale	E		OM154949	NULL	Complete genome			NULL	Avonheates virus SG_154	AvVSG_154	NULL	1	202214999	marine (S)	ssDNA(+/-)	12809
Mudcatvirus kardesai	E		MZ209300.1	NULL	Complete genome			NULL	Arthrobacter phage Kardesai	NULL	NULL	1	202214688	bacteria	dsDNA	12596
Mudcatvirus dynamite	E		MZ747520.1	NULL	Complete genome			NULL	Arthrobacter phage Dynamite	NULL	NULL	1	202214689	bacteria	dsDNA	12597
Mudcatvirus keaneylin	E		MH450120.1	NULL	Complete genome			NULL	Arthrobacter phage KeaneyLin	NULL	NULL	1	202214690	bacteria	dsDNA	12598
Nanhuvirus LPCS28	E		OM638103	NULL	Complete genome			NULL	Cronobacter phage LPCS28	NULL	NULL	1	202214692	bacteria	dsDNA	12599
Nimduovirus N1M2	E		MN642089.1	NULL	Complete genome			NULL	Klebsiella phage N1M2	NULL	NULL	1	202214694	bacteria	dsDNA	12600
Northamptonvirus jeon	E		MH001450.1	NULL	Complete genome			NULL	Mycobacterium phage Jeon	NULL	NULL	1	202214696	bacteria	dsDNA	12601
Northamptonvirus taptic	E		KY130461.1	NULL	Complete genome			NULL	Mycobacterium phage Taptic	NULL	NULL	1	202214697	bacteria	dsDNA	12602
Abaiavirus POA1180	E		KX669658.1	NULL	Complete genome			NULL	Ochrobactrum phage POA1180	NULL	NULL	1	202214701	bacteria	dsDNA	12603
Namazuvirus POI1126	E		KY417925.1	NULL	Complete genome			NULL	Ochrobactrum phage POI1126	NULL	NULL	1	202214702	bacteria	dsDNA	12604
Wolominvirus OH	E		MT028492.1	NULL	Complete genome			NULL	Ochrobactrum phage vB_OspP_OH	NULL	NULL	1	202214703	bacteria	dsDNA	12605
Paclarkvirus MM1	E		AJ302074.2	NC_003050	Complete genome			NULL	Streptococcus pneumonia bacteriophage MM1	NULL	NULL	1	202214705	bacteria	dsDNA	12606
Paclarkvirus IPP65	E		KY065501.1	NULL	Complete genome			NULL	Streptococcus phage IPP65	NULL	NULL	1	202214706	bacteria	dsDNA	12607
Paclarkvirus IPP54	E		KY065492.1	NULL	Complete genome			NULL	Streptococcus phage IPP54	NULL	NULL	1	202214707	bacteria	dsDNA	12608
Paclarkvirus IPP55	E		KY065493.1	NULL	Complete genome			NULL	Streptococcus phage IPP55	NULL	NULL	1	202214708	bacteria	dsDNA	12609
Paclarkvirus IPP14	E		KY065455.1	NULL	Complete genome			NULL	Streptococcus phage IPP14	NULL	NULL	1	202214709	bacteria	dsDNA	12610
Paclarkvirus IPP39	E		KY065479.1	NULL	Complete genome			NULL	Streptococcus phage IPP39	NULL	NULL	1	202214710	bacteria	dsDNA	12611
Paclarkvirus BHN167	E		HF563658.1	NC_022791	Complete genome			NULL	Streptococcus phage phiBHN167	NULL	NULL	1	202214711	bacteria	dsDNA	12612
Paclarkvirus SpGS-1	E		KX550065.1	NULL	Complete genome			NULL	Streptococcus phage SpGS-1	NULL	NULL	1	202214712	bacteria	dsDNA	12613
Paclarkvirus IPP48	E		KY065487.1	NULL	Complete genome			NULL	Streptococcus phage IPP48	NULL	NULL	1	202214713	bacteria	dsDNA	12614
Paclarkvirus ARI04684	E		KT337358.1	NC_031915	Complete genome			NULL	Streptococcus phage phiARI0468-4	NULL	NULL	1	202214714	bacteria	dsDNA	12615
Paclarkvirus IPP52	E		KY065490.1	NULL	Complete genome			NULL	Streptococcus phage IPP52	NULL	NULL	1	202214715	bacteria	dsDNA	12616
Paclarkvirus IPP66	E		KY065502.1	NULL	Complete genome			NULL	Streptococcus phage IPP66	NULL	NULL	1	202214716	bacteria	dsDNA	12617
Pavtokvirus pavtok	E		MH426726.1	NULL	Complete genome			NULL	Erwinia phage Pavtok	NULL	NULL	1	202214718	bacteria	dsDNA	12618
Pavtokvirus PEp14	E		JN585957.1	NC_016767	Complete genome			NULL	Erwinia phage PEp14	NULL	NULL	1	202214719	bacteria	dsDNA	12619
Peduovirus 11W	E		OM475429	NULL	Complete coding genome			NULL	Escherichia phage 11W	NULL	NULL	1	202214726	bacteria	dsDNA	12620
Peduovirus AC1	E		OV192280	NULL	Complete genome			NULL	Escherichia phage AC1	NULL	NULL	1	202214727	bacteria	dsDNA	12621
Peduovirus SIAC10	E		OU784549	NULL	Complete genome			NULL	Escherichia phage SIAC10	NULL	NULL	1	202214728	bacteria	dsDNA	12622
Peduovirus DC1	E		OU784750	NULL	Complete genome			NULL	Escherichia phage DC1	NULL	NULL	1	202214729	bacteria	dsDNA	12623
Peduovirus SIDE7	E		OU784746	NULL	Complete genome			NULL	Escherichia phage SIDE7	NULL	NULL	1	202214730	bacteria	dsDNA	12624
Peduovirus P37	E		MT239398	NULL	Complete genome			NULL	Yersinia phage P37	NULL	NULL	1	202214731	bacteria	dsDNA	12625
Peduovirus HQ103	E		MZ420230	NULL	Complete genome			NULL	Yersinia phage HQ103	NULL	NULL	1	202214732	bacteria	dsDNA	12626
Elveevirus cartapus	E		OV696611	NULL	Complete genome			NULL	Escherichia phage Cartapus	NULL	NULL	1	202214733	bacteria	dsDNA	12627
Kisquattuordecimvirus FLC10	E		LC667452	NULL	Complete genome			NULL	Burkholderia phage FLC10	NULL	NULL	1	202214734	bacteria	dsDNA	12628
Eganvirus BIS20	E		MZ520833	NULL	Complete genome			NULL	Salmonella phage BIS20	NULL	NULL	1	202214735	bacteria	dsDNA	12629
Tigrvirus BP822	E		OM304382	NULL	Complete genome			NULL	Burkholderia phage PhiBP82.2	NULL	NULL	1	202214736	bacteria	dsDNA	12630
Firavirus YenM4218	E		OM046624	NULL	Complete genome			NULL	Yersinia phage vB_YenM_42.18	NULL	NULL	1	202214737	bacteria	dsDNA	12631
Duonihilunusvirus YenM5617	E		OM046627	NULL	Complete genome			NULL	Yersinia phage vB_YenM_56.17	NULL	NULL	1	202214739	bacteria	dsDNA	12633
Duonihilunusvirus YenM06162	E		OM046626	NULL	Complete genome			NULL	Yersinia phage vB_YenM_06.16-2	NULL	NULL	1	202214740	bacteria	dsDNA	12634
Tresduoquattuorvirus YenM324	E		OM095401	NULL	Complete genome			NULL	Yersinia phage vB_YenM_324	NULL	NULL	1	202214741	bacteria	dsDNA	12635
Graikaemvirus YenM324	E		OM140653	NULL	Complete genome			NULL	Yersinia phage vB_YenM_31.17	NULL	NULL	1	202214742	bacteria	dsDNA	12636
Piscesmortuivirus LPM4	E		OL348188	NULL	Complete genome			NULL	Aeromonas phage vB_AsaM_LPM4	NULL	NULL	1	202214743	bacteria	dsDNA	12637
Arsenicumvirus M163	E		MZ568829	NULL	Complete genome			NULL	Shewanella phage vB_SspM_M16-3	NULL	NULL	1	202214744	bacteria	dsDNA	12638
Piorkowskivirus pv9871	E		KU678389.1	NC_031069	Complete genome			NULL	Streptococcus virus 9871	NULL	NULL	1	202214746	bacteria	dsDNA	12639
Piorkowskivirus pv9872	E		KU678390.1	NC_031094; NC_003626	Complete genome			NULL	Streptococcus virus 9872	NULL	NULL	1	202214747	bacteria	dsDNA	12640
Piorkowskivirus SW22	E		MH892369.1	NULL	Complete genome			NULL	Streptococcus phage SW22	NULL	NULL	1	202214748	bacteria	dsDNA	12641
Piorkowskivirus SW16	E		MH892350.1	NULL	Complete genome			NULL	Streptococcus phage SW16	NULL	NULL	1	202214749	bacteria	dsDNA	12642
Piorkowskivirus CHPC926	E		KX879642.1	NULL	Complete genome			NULL	Streptococcus phage CHPC926	NULL	NULL	1	202214750	bacteria	dsDNA	12643
Piorkowskivirus CHPC577	E		KX879641.1	NULL	Complete genome			NULL	Streptococcus phage CHPC577	NULL	NULL	1	202214751	bacteria	dsDNA	12644
Piorkowskivirus pv9874	E		KU678392.1	NC_031023; NC_003626	Complete genome			NULL	Streptococcus virus 9874	NULL	NULL	1	202214752	bacteria	dsDNA	12645
Ponsvirus pons	E		OK040785.1	NULL	Complete genome			NULL	Gordonia phage Pons	NULL	NULL	1	202214754	bacteria	dsDNA	12646
Ponsvirus mayweather	E		MN062716.1	NULL	Complete genome			NULL	Gordonia phage Mayweather	NULL	NULL	1	202214755	bacteria	dsDNA	12647
Ponsvirus cherryonlim	E		MN284906.1	NULL	Complete genome			NULL	Gordonia phage CherryonLim	NULL	NULL	1	202214756	bacteria	dsDNA	12648
Ponsvirus lauer	E		MN586015.1	NULL	Complete genome			NULL	Gordonia phage Lauer	NULL	NULL	1	202214757	bacteria	dsDNA	12649
Ponsvirus sheckwes	E		MK967385.1	NULL	Complete genome			NULL	Gordonia phage SheckWes	NULL	NULL	1	202214758	bacteria	dsDNA	12650
Ponsvirus bigchungus	E		MT776810.1	NULL	Complete genome			NULL	Gordonia phage BigChungus	NULL	NULL	1	202214759	bacteria	dsDNA	12651
Ponsvirus vine	E		MZ622167.1	NULL	Complete genome			NULL	Gordonia phage Vine	NULL	NULL	1	202214760	bacteria	dsDNA	12652
Trinifflemingvirus Y68	E		MN988486.1	NULL	Complete genome			NULL	Rhizobium phage RHph_Y68	NULL	NULL	1	202214767	bacteria	dsDNA	12653
Trinifflemingvirus N34	E		MN988534.1	NULL	Complete genome			NULL	Rhizobium phage RHph_N34	NULL	NULL	1	202214768	bacteria	dsDNA	12654
Trinifflemingvirus I19	E		MN988532.1	NULL	Complete genome			NULL	Rhizobium phage RHph_I1_9	NULL	NULL	1	202214769	bacteria	dsDNA	12655
Innesvirus P9VFCI	E		MT778839.1	NULL	Complete genome			NULL	Rhizobium phage P9VFCI	NULL	NULL	1	202214770	bacteria	dsDNA	12656
Innesvirus P10VF	E		KM199770.1	NC_025429	Complete genome			NULL	Rhizobium phage vB_RleM_P10VF	NULL	NULL	1	202214771	bacteria	dsDNA	12657
Innesvirus AF3	E		MT778837.1	NULL	Complete genome			NULL	Rhizobium phage AF3	NULL	NULL	1	202214772	bacteria	dsDNA	12658
Innesvirus RL38J1	E		MN549360.1	NULL	Complete genome			NULL	Rhizobium phage RL38J1	NULL	NULL	1	202214773	bacteria	dsDNA	12659
Innesvirus RL2RES	E		MN549361.1	NULL	Complete genome			NULL	Rhizobium phage RL2RES	NULL	NULL	1	202214774	bacteria	dsDNA	12660
Emnonavirus phiM9	E		KP881232.1	NC_028676	Complete genome			NULL	Sinorhizobium phage phiM9	NULL	NULL	1	202214775	bacteria	dsDNA	12661
Rollinsvirus ph04	E		MF403007.1	NULL	Complete genome			NULL	Agrobacterium phage Atu_ph04	NULL	NULL	1	202214776	bacteria	dsDNA	12662
Tepukevirus Psa21	E		MK552327.1	NULL	Complete genome			NULL	Pseudomonas phage Psa21	NULL	NULL	1	202214782	bacteria	dsDNA	12663
Phabiovirus phabio	E		MF042360.1	NULL	Complete genome			NULL	Pseudomonas phage Phabio	NULL	NULL	1	202214783	bacteria	dsDNA	12664
Serwervirus 201phi21	E		EU197055.1	NC_010821	Complete genome			NULL	Pseudomonas phage 201phi2-1	NULL	NULL	1	202214784	bacteria	dsDNA	12665
Miltoncavirus PhiPA3	E		HQ630627.1	NC_028999	Complete genome			NULL	Pseudomonas phage PhiPA3	NULL	NULL	1	202214785	bacteria	dsDNA	12666
Pawinskivirus PS119XW	E		MN103543.1	NULL	Complete genome			NULL	Pseudomonas phage vB_PaeM_PS119XW	NULL	NULL	1	202214786	bacteria	dsDNA	12667
Purivirus UFJFPfDIW6	E		OM418631	NULL	Complete genome			NULL	Pseudomonas phage UFJF_PfDIW6	NULL	NULL	1	202214788	bacteria	dsDNA	12668
Petruschkyvirus QDWS595	E		OK149171	NULL	Complete genome			NULL	Alcaligenes phage vB_Af_QDWS595	NULL	NULL	1	202214812	bacteria	dsDNA	12678
Moovirus moo	E		MZ358387	NULL	Complete genome			NULL	Shigella virus Moo19	NULL	NULL	1	202214813	bacteria	dsDNA	12679
Cyamitesvirus N38	E		MN988517	NULL	Complete genome			NULL	Rhizobium phage RHph_N38	NULL	NULL	1	202214814	bacteria	dsDNA	12680
Cyamitesvirus I16	E		MN988555	NULL	Complete genome			NULL	Rhizobium phage RHph_I1_6	NULL	NULL	1	202214815	bacteria	dsDNA	12681
Acanvirus Y38	E		MN988483	NULL	Complete genome			NULL	Rhizobium phage RHph_Y38	NULL	NULL	1	202214816	bacteria	dsDNA	12682
Acanvirus Y26	E		MN988497	NULL	Complete genome			NULL	Rhizobium phage RHph_Y2_6	NULL	NULL	1	202214817	bacteria	dsDNA	12683
Acanvirus Rheph22	E		MW980071.1	NULL	Complete genome			NULL	Rhizobium phage RHEph22	NULL	NULL	1	202214818	bacteria	dsDNA	12684
Acanvirus Rheph16	E		MW980066.1	NULL	Complete genome			NULL	Rhizobium phage RHEph16	NULL	NULL	1	202214819	bacteria	dsDNA	12685
Xoxocotlavirus X228B	E		MW960036.1	NULL	Complete genome			NULL	Rhizobium phage RHph_X2_28B	NULL	NULL	1	202214820	bacteria	dsDNA	12686
Cavevirus C121	E		OM158235	NULL	Complete genome			NULL	Stenotrophomonas phage C121	NULL	NULL	1	202214821	bacteria	dsDNA	12687
Gonggongvirus R7l	E		MZ773648	NULL	Complete genome			NULL	Dinoroseobacter phage vB_DshP-R7L	NULL	NULL	1	202214822	bacteria	dsDNA	12688
Cbunavirus possum	E		MN812687	NULL	Partial genome			NULL	Pectobacterium phage Possum	NULL	NULL	1	202214823	bacteria	dsDNA	12689
Cbunavirus Kc283	E		MZ348421	NULL	Complete genome			NULL	Kosakonia phage Kc283	NULL	NULL	1	202214824	bacteria	dsDNA	12690
Litunavirus Vl1	E		OK665488	NULL	Complete genome			NULL	Pseudomonas phage VB_PaeS_VL1	NULL	NULL	1	202214825	bacteria	dsDNA	12691
Litunavirus Yh6	E		KM974184	NC_027388	Complete genome			NULL	Pseudomonas phage YH6	NULL	NULL	1	202214826	bacteria	dsDNA	12692
Litunavirus Mag4	E		KR052142	NC_031104	Complete genome			NULL	Pseudomonas phage vB_PaeP_MAG4	NULL	NULL	1	202214827	bacteria	dsDNA	12693
Litunavirus P121	E		MZ955867	NULL	Complete genome			NULL	Pseudomonas phage vB_PaeP_TUMS_P121	NULL	NULL	1	202214828	bacteria	dsDNA	12694
Litunavirus Pap02	E		MT080102	NULL	Complete genome			NULL	Pseudomonas phage PAP02	NULL	NULL	1	202214829	bacteria	dsDNA	12695
Litunavirus Pae575p3	E		KX171209	NULL	Complete genome			NULL	Pseudomonas phage vB_Pae575P-3	NULL	NULL	1	202214830	bacteria	dsDNA	12696
Littlefixvirus 98Pflur60pp	E		MH179480	NULL	Complete genome			NULL	Pseudomonas phage 98PfluR60PP	NULL	NULL	1	202214831	bacteria	dsDNA	12697
Pokkenvirus paxi	E		MZ326856	NULL	Complete genome			NULL	Stenotrophomonas phage Paxi	NULL	NULL	1	202214832	bacteria	dsDNA	12698
Pokkenvirus piffle	E		MZ326857	NULL	Complete genome			NULL	Stenotrophomonas phage Piffle	NULL	NULL	1	202214833	bacteria	dsDNA	12699
Gamaleyavirus Sp5m	E		MT682708	NULL	Complete genome			NULL	Escherichia phage vB_EcoP_SP5M	NULL	NULL	1	202214834	bacteria	dsDNA	12700
Gamaleyavirus G17	E		MH358458	NULL	Complete genome			NULL	Escherichia phage phi G17	NULL	NULL	1	202214835	bacteria	dsDNA	12701
Gamaleyavirus Pgn8291	E		MH733496	NULL	Complete genome			NULL	Escherichia phage PGN829.1	NULL	NULL	1	202214836	bacteria	dsDNA	12702
Gamaleyavirus U1g	E		MZ394712	NULL	Complete genome			NULL	Escherichia phage U1G	NULL	NULL	1	202214837	bacteria	dsDNA	12703
Gamaleyavirus St11ph5	E		MG208881	NULL	Complete genome			NULL	Escherichia phage St11Ph5	NULL	NULL	1	202214838	bacteria	dsDNA	12704
Gamaleyavirus Zq2	E		MW630115	NULL	Complete genome			NULL	Escherichia phage vB_EcoP-ZQ2	NULL	NULL	1	202214839	bacteria	dsDNA	12705
Branisovskavirus Kc263	E		MZ348422.1	NULL	Complete genome			NULL	Kosakonia phage Kc263	NULL	NULL	1	202214525	bacteria	dsDNA	12487
Cantarevirus cantare	E		MK016493.1	NULL	Complete genome			NULL	Brevibacterium phage Cantare	NULL	NULL	1	202214527	bacteria	dsDNA	12488
Capnelvirus RcapNL	E		JQ066768.1	NC_020489	Complete genome			NULL	Rhodobacter phage RcapNL	NULL	NULL	1	202214529	bacteria	dsDNA	12489
Carnodivirus cd2-like	E	nk	MZ398135	NULL	Complete genome			NULL	Carnobacterium phage cd2	cd2	NULL	1	202214531	bacteria	dsDNA	12490
Carnodivirus cd4-like	E	nk	MZ399596	NULL	Complete genome			NULL	Carnobacterium phage cd4	cd4	NULL	1	202214532	bacteria	dsDNA	12491
Carvajevirus carvaje	E		OL604152	NULL	Complete genome			NULL	vB_KpnS-Carvaje	Carvaje	NULL	1	202214534	bacteria	dsDNA	12492
Casadabanvirus R24	E		MH643778.1	NULL	Complete genome			NULL	Pseudomonas phage YMC12/01/R24	NULL	NULL	1	202214535	bacteria	dsDNA	12493
Casadabanvirus MP48	E		KF475786.1	NC_024782	Complete genome			NULL	Pseudomonas phage MP48	NULL	NULL	1	202214536	bacteria	dsDNA	12494
Casadabanvirus spike	E		MK144667.1	NULL	Complete genome			NULL	Pseudomonas phage Spike	NULL	NULL	1	202214537	bacteria	dsDNA	12495
Casadabanvirus JBD5	E		JX434030.1	NC_020202	Complete genome			NULL	Pseudomonas phage JBD5	NULL	NULL	1	202214538	bacteria	dsDNA	12496
Casadabanvirus R960	E		MH643777.1	NULL	Complete genome			NULL	Pseudomonas phage YMC12/01/R960	NULL	NULL	1	202214539	bacteria	dsDNA	12497
Casadabanvirus JD024	E		KJ477077.1	NC_024330	Complete genome			NULL	Pseudomonas phage JD024	NULL	NULL	1	202214540	bacteria	dsDNA	12498
Casadabanvirus JBD26	E		JN811560.1	NULL	Complete genome			NULL	Pseudomonas phage JBD26	NULL	NULL	1	202214541	bacteria	dsDNA	12499
Casadabanvirus AIIMSPaB1	E		MW390886.1	NULL	Complete genome			NULL	Pseudomonas phage AIIMS-Pa-B1	NULL	NULL	1	202214542	bacteria	dsDNA	12500
Casadabanvirus HW12	E		LT999987.1	NULL	Complete genome			NULL	Pseudomonas phage vB_PaeS_PAO1_HW12	NULL	NULL	1	202214543	bacteria	dsDNA	12501
Casadabanvirus FET309	E		KM389459.1	NULL	Complete genome			NULL	Pseudomonas phage F_ET309sp/Pa1651	NULL	NULL	1	202214544	bacteria	dsDNA	12502
Casadabanvirus JBD69	E		KU199708.1	NC_030908	Complete genome			NULL	Pseudomonas phage JBD69	NULL	NULL	1	202214545	bacteria	dsDNA	12503
Casadabanvirus MP42	E		JQ762257.1	NC_018274	Complete genome			NULL	Pseudomonas phage MP42	NULL	NULL	1	202214546	bacteria	dsDNA	12504
Casadabanvirus JBD30	E		JX434032.1	NC_020198	Complete genome			NULL	Pseudomonas phage JBD30	NULL	NULL	1	202214547	bacteria	dsDNA	12505
Casadabanvirus JBD24	E		JX434031.1	NC_020203	Complete genome			NULL	Pseudomonas phage JBD24	NULL	NULL	1	202214548	bacteria	dsDNA	12506
Casadabanvirus Ab30	E		LN610590.1	NC_026601	Complete genome			NULL	Pseudomonas phage vB_PaeS_PAO1_Ab30	NULL	NULL	1	202214549	bacteria	dsDNA	12507
Casadabanvirus PfII40a	E		LT608331.1	NULL	Complete genome			NULL	Pseudomonas phage vB_PaeS_PcyII-40_PfII40a	NULL	NULL	1	202214550	bacteria	dsDNA	12508
Teetrevirus RPN15	E		OL800605.1	NULL	Complete genome			NULL	Salmonella phage vB_SAg-RPN15	NULL	NULL	1	202214551	bacteria	dsDNA	12509
Felixounavirus RPN213	E		OL800606.1	NULL	Complete genome			NULL	Salmonella phage vB_SAg-RPN213	NULL	NULL	1	202214552	bacteria	dsDNA	12510
Certevirus C23	E		OL396571	NULL	Complete genome			NULL	Pantoea phage PdC23	PdC23	NULL	1	202214554	bacteria	dsDNA	12511
