species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Potato virus Y	A	NULL	NULL	NULL	NULL	Wilga 156	AJ889867	Complete genome	potato virus Y	PVY	NULL	11308	202204670	plants	ssRNA(+)	12572
Soybean mosaic virus	A	NULL	NULL	NULL	NULL	Pinella	AJ507388	Complete genome	soybean mosaic virus	SMV	NULL	11331	202204679	plants	ssRNA(+)	12573
Zea mosaic virus	A	NULL	NULL	NULL	NULL	Israel	AF228693	Partial genome	Zea mosaic virus	ZeMV	NULL	11377	202204718	plants	ssRNA(+)	12574
Alphayadokarivirus nibani	A	NULL	NULL	NULL	NULL	CBS101889	MK279487	Coding-complete genome	Aspergillus homomorphus yadokarivirus 1	AhoYV1	NULL	11418	202212470	fungi	ssRNA(+)	12575
Betayadokarivirus nibani	A	NULL	NULL	NULL	NULL	E97-14	MF375888	Complete genome	yado-kari virus 2	YkV2	NULL	11424	202212477	fungi	ssRNA(+)	12576
Betayadokarivirus yonbani	A	NULL	NULL	NULL	NULL	Rn95-16	LC333741	Complete genome	yado-kari virus 4b	YkV4b	NULL	11427	202212479	fungi	ssRNA(+)	12577
Hadakavirus nanga	A	NULL	NULL	NULL	NULL	1NL	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	Complete genome	hadaka virus 1	HadV1	NULL	11429	202212465	fungi	ssRNA(+)	12578
Aquabirnavirus salmonidae	A	NULL	NULL	NULL	NULL	West Buxton	SegA: AF078668; SegB: AF078669	Complete genome	infectious pancreatic necrosis virus	IPNV	NULL	11432	202202748	vertebrates	dsRNA	12579
Aquabirnavirus salmonidae	A	NULL	NULL	NULL	NULL	31-75	SegA: AJ622822; SegB: AJ622823	Complete genome	infectious pancreatic necrosis virus	IPNV	NULL	11433	202202748	vertebrates	dsRNA	12580
Aquabirnavirus salmonidae	A	NULL	NULL	NULL	NULL	6B1a	SegA: AY780919; SegB: AY780926	Complete genome	infectious pancreatic necrosis virus	IPNV	NULL	11434	202202748	vertebrates	dsRNA	12581
Aquabirnavirus salmonidae	A	NULL	NULL	NULL	NULL	94/01	SegA: KY548509; SegB: KY548520	Complete genome	infectious pancreatic necrosis virus	IPNV	NULL	11435	202202748	vertebrates	dsRNA	12582
Aquabirnavirus salmonidae	A	NULL	NULL	NULL	NULL	1375/89	SegA: KY548508; SegB: KY548519	Complete genome	infectious pancreatic necrosis virus	IPNV	NULL	11436	202202748	vertebrates	dsRNA	12583
Avibirnavirus gumboroense	A	NULL	NULL	NULL	NULL	UK661	SegA: X92760; SegB: X92761	Complete genome	infectious bursal disease virus	IBDV	NULL	11439	202202752	vertebrates	dsRNA	12584
Duck hepatitis B virus	A	NULL	NULL	NULL	NULL		AY494853	Complete genome	sheldgoose hepatitis B virus	SHGHBV	NULL	11451	202203648	vertebrates	dsDNA-RT	12585
Duck hepatitis B virus	A	NULL	NULL	NULL	NULL	SGHBV1-9	AF111000	Complete genome	snow goose hepatitis B virus	SGHBV	NULL	11452	202203648	vertebrates	dsDNA-RT	12586
Duck hepatitis B virus	A	NULL	NULL	NULL	NULL	CCHBV 1	AJ441111	Partial genome	crane hepatitis B virus	CHBV	NULL	11453	202203648	vertebrates	dsDNA-RT	12587
Duck hepatitis B virus	A	NULL	NULL	NULL	NULL		M95589	Complete genome	Ross's goose hepatitis B virus	RGHBV	NULL	11454	202203648	vertebrates	dsDNA-RT	12588
Heron hepatitis B virus	A	NULL	NULL	NULL	NULL	STHBV-21	AJ251937	Complete genome	stork hepatitis B virus	STHBV	NULL	11456	202203649	vertebrates	dsDNA-RT	12589
Hepatitis B virus	A	NULL	NULL	NULL	NULL	subtype adw2	X02763	Complete genome	hepatitis B virus genotype A	HBV-A	NULL	11465	202203653	vertebrates	dsDNA-RT	12590
Hepatitis B virus	A	NULL	NULL	NULL	NULL	subtype adw	D00330	Complete genome	hepatitis B virus genotype B	HBV-B	NULL	11466	202203653	vertebrates	dsDNA-RT	12591
Hepatitis B virus	A	NULL	NULL	NULL	NULL		AY123041	Complete genome	hepatitis B virus genotype C	HBV-C	NULL	11467	202203653	vertebrates	dsDNA-RT	12592
Hepatitis B virus	A	NULL	NULL	NULL	NULL	genotype e	X75657	Complete genome	hepatitis B virus genotype E	HBV-E	NULL	11468	202203653	vertebrates	dsDNA-RT	12593
Hepatitis B virus	A	NULL	NULL	NULL	NULL	genotype f	X75658	Complete genome	hepatitis B virus genotype F	HBV-F	NULL	11469	202203653	vertebrates	dsDNA-RT	12594
Hepatitis B virus	A	NULL	NULL	NULL	NULL	IG29227	AF160501	Complete genome	hepatitis B virus genotype G	HBV-G	NULL	11470	202203653	vertebrates	dsDNA-RT	12595
Hepatitis B virus	A	NULL	NULL	NULL	NULL	1853Nic	AY090454	Complete genome	hepatitis B virus genotype H	HBV-H	NULL	11471	202203653	vertebrates	dsDNA-RT	12596
Hepatitis B virus	A	NULL	NULL	NULL	NULL	8290	AF241411	Complete genome	hepatitis B virus genotype I	HBV-I	NULL	11472	202203653	vertebrates	dsDNA-RT	12597
Hepatitis B virus	A	NULL	NULL	NULL	NULL	JRB34	AB486012	Complete genome	hepatitis B virus genotype J	HBV-J	NULL	11473	202203653	vertebrates	dsDNA-RT	12598
Hepatitis B virus	A	NULL	NULL	NULL	NULL	759	AJ131569	Complete genome	hepatitis B virus gibI	HBV-gib I	NULL	11474	202203653	vertebrates	dsDNA-RT	12599
Hepatitis B virus	A	NULL	NULL	NULL	NULL	645	AJ131571	Complete genome	hepatitis B virus gibII	HBV-gib II	NULL	11475	202203653	vertebrates	dsDNA-RT	12600
Hepatitis B virus	A	NULL	NULL	NULL	NULL	160	AJ131572	Complete genome	hepatitis B virus gibIII	HBV-gib III	NULL	11476	202203653	vertebrates	dsDNA-RT	12601
Hepatitis B virus	A	NULL	NULL	NULL	NULL	153	AJ131573	Complete genome	hepatitis B virus gibIV	HBV-gib IV	NULL	11477	202203653	vertebrates	dsDNA-RT	12602
Hepatitis B virus	A	NULL	NULL	NULL	NULL	151	AJ131574	Complete genome	hepatitis B virus gibV	HBV-gib V	NULL	11478	202203653	vertebrates	dsDNA-RT	12603
Hepatitis B virus	A	NULL	NULL	NULL	NULL	Papa	AF193864	Complete genome	orangutan hepatitis B virus	HBV-orangutan	NULL	11479	202203653	vertebrates	dsDNA-RT	12604
Hepatitis B virus	A	NULL	NULL	NULL	NULL	LSH	D00220	Complete genome	chimpanzee hepatitis B virus	chHBV	NULL	11480	202203653	vertebrates	dsDNA-RT	12605
Hepatitis B virus	A	NULL	NULL	NULL	NULL	97	AJ131567	Complete genome	gorilla hepatitis B virus	HBV-gor	NULL	11481	202203653	vertebrates	dsDNA-RT	12606
Roundleaf bat hepatitis B virus	A	NULL	NULL	NULL	NULL	GB09-403/Rhi_alc/GAB/2009	KC790377	Complete genome	horseshoe bat hepatitis B virus	HSBHBV	NULL	11485	202203656	vertebrates	dsDNA-RT	12607
Aspergillus fumigatus polymycovirus 1	A	NULL	NULL	NULL	NULL	V181-30	dsRNA 1: MH192993; dsRNA 2: MH192994; dsRNA 3: MH192995; dsRNA 4: MH192996	Complete genome	Aspergillus fumigatus polymycovirus 1	AfuPmV1	NULL	11735	202208685	fungi	dsRNA	12608
Aspergillus fumigatus polymycovirus 1	A	NULL	NULL	NULL	NULL	Af293-MMRC	dsRNA 1: LC517041; dsRNA 2: LC517042; dsRNA 3: LC517043; dsRNA 4: LC517044; dsRNA 5: LC517045	Complete genome	Aspergillus fumigatus polymycovirus 1	AfuPmV1	NULL	11736	202208685	fungi	dsRNA	12609
Aspergillus fumigatus polymycovirus 1	A	NULL	NULL	NULL	NULL	J-YC	dsRNA 1: LC553675; dsRNA 2: LC553676; dsRNA 3: LC553677; dsRNA 4: LC553678	Complete genome	Aspergillus fumigatus polymycovirus 1	AfuPmV1	NULL	11737	202208685	fungi	dsRNA	12610
Botryoshaeria dothidea polymycovirus 1	A	NULL	NULL	NULL	NULL	XA-3	dsRNA 1: KT372135; dsRNA 2: KT372136; dsRNA 3: KT372137; dsRNA 4: KT372138; dsRNA 5: KT372139	Complete genome	Botryosphaeria dothidea RNA virus 1	BdRV1-XA-3	NULL	11741	202208688	fungi	dsRNA	12611
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	China	DQ174318	Coding-complete genome	extra small virus	XSV-Ch	NULL	11749	202205047	invertebrates	ssRNA(+)	12612
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	M308	EU150132	Coding-complete genome	extra small virus	XSV-M308	NULL	11750	202205047	invertebrates	ssRNA(+)	12613
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	M299	EU150131	Coding-complete genome	extra small virus	XSV-M299	NULL	11751	202205047	invertebrates	ssRNA(+)	12614
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	M298	EU150130	Coding-complete genome	extra small virus	XSV-M298	NULL	11752	202205047	invertebrates	ssRNA(+)	12615
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	M23	EU150133	Coding-complete genome	extra small virus	XSV-M23	NULL	11753	202205047	invertebrates	ssRNA(+)	12616
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	Taiwan	DQ521573	Coding-complete genome	extra small virus	XSV-Th	NULL	11754	202205047	invertebrates	ssRNA(+)	12617
Macrobrachium satellite virus 1	A	NULL	NULL	NULL	NULL	India	EF159731	Partial genome	extra small virus	XSV-In	NULL	11755	202205047	invertebrates	ssRNA(+)	12618
Ascovirus tnav2a	A	NULL	NULL	NULL	NULL	LD135790	KJ755191	Complete genome	Heliothis virescens ascovirus 3f	HvAV-3f	NULL	11835	202202610	invertebrates	dsDNA	12619
Ascovirus tnav2a	A	NULL	NULL	NULL	NULL	5a	JX491653	Complete genome	Heliothis virescens ascovirus 3g	HvAV-3g	NULL	11836	202202610	invertebrates	dsDNA	12620
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL		AY894343	Complete genome	orange spotted grouper iridovirus	OSGIV	NULL	11843	202203730	vertebrates	dsDNA	12621
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL	K1	KT804738	Complete genome	giant sea perch iridovirus - K1	GSIV-K1	NULL	11844	202203730	vertebrates	dsDNA	12622
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL	KOR-TY1	AY532606	Complete genome	rock bream iridovirus	RBIV	NULL	11845	202203730	vertebrates	dsDNA	12623
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL		GQ273492	Complete genome	turbot reddish body iridovirus	TRBIV	NULL	11846	202203730	vertebrates	dsDNA	12624
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL		AY779031	Complete genome	large yellow croaker iridovirus	LYCIV	NULL	11847	202203730	vertebrates	dsDNA	12625
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL	2010	MK098185	Complete genome	pompano iridovirus	PIV	NULL	11848	202203730	vertebrates	dsDNA	12626
Infectious spleen and kidney necrosis virus	A	NULL	NULL	NULL	NULL	Ehime-1	BD143114	Complete genome	red seabream iridovirus	RSIV	NULL	11849	202203730	vertebrates	dsDNA	12627
Common midwife toad virus	A	NULL	NULL	NULL	NULL	Mesotriton alpesteris/2008/E	JQ231222	Complete genome	common midwife toad virus -E	CMTV-E	NULL	11853	202205861	vertebrates	dsDNA	12628
Common midwife toad virus	A	NULL	NULL	NULL	NULL	1201	KC865735	Complete genome	Andrias davidianus ranavirus	ADRV	NULL	11854	202205861	vertebrates	dsDNA	12629
Common midwife toad virus	A	NULL	NULL	NULL	NULL	CH8/96	KP266741	Complete genome	Testudo hermanni ranavirus	THRV	NULL	11855	202205861	vertebrates	dsDNA	12630
Common midwife toad virus	A	NULL	NULL	NULL	NULL	SLU14001	KX574341	Complete genome	pike-perch iridovirus	PPIV	NULL	11856	202205861	vertebrates	dsDNA	12631
Common midwife toad virus	A	NULL	NULL	NULL	NULL	PEV_DK1	MF538627	Complete genome	Pelophylax esculentus virus	PEV_DK1	NULL	11857	202205861	vertebrates	dsDNA	12632
Common midwife toad virus	A	NULL	NULL	NULL	NULL	REV 282/102	MF538628	Complete genome	Rana esculenta virus	REV 282/102	NULL	11858	202205861	vertebrates	dsDNA	12633
Epizootic haematopoietic necrosis virus	A	NULL	NULL	NULL	NULL	14612/2012	KT989885	Complete genome	European catfish virus	ECV	NULL	11860	202203734	vertebrates	dsDNA	12634
Epizootic haematopoietic necrosis virus	A	NULL	NULL	NULL	NULL	Valdeolmos	JQ724856	Complete genome	European sheatfish virus	ESV	NULL	11861	202203734	vertebrates	dsDNA	12635
Frog virus 3	A	NULL	NULL	NULL	NULL	spotted salamander isolate - Maine	KJ175144	Complete genome	frog virus 3	SSME	NULL	11864	202203736	vertebrates	dsDNA	12636
Frog virus 3	A	NULL	NULL	NULL	NULL		JQ654586	Complete genome	Rana grylio virus	RGV	NULL	11865	202203736	vertebrates	dsDNA	12637
Frog virus 3	A	NULL	NULL	NULL	NULL		EU627010	Complete genome	soft-shelled turtle iridovirus	SSTV	NULL	11866	202203736	vertebrates	dsDNA	12638
Frog virus 3	A	NULL	NULL	NULL	NULL		AF389451	Complete genome	tiger frog virus	TFV	NULL	11867	202203736	vertebrates	dsDNA	12639
Frog virus 3	A	NULL	NULL	NULL	NULL	2000/99	KP266742	Complete genome	German gecko ranavirus	GGRV	NULL	11868	202203736	vertebrates	dsDNA	12640
Frog virus 3	A	NULL	NULL	NULL	NULL	882/96	KP266743	Complete genome	tortoise ranavirus 1	ToRV1	NULL	11869	202203736	vertebrates	dsDNA	12641
Frog virus 3	A	NULL	NULL	NULL	NULL	BIV-ME 93/35	KX185156	Complete genome	Bohle iridovirus	BIV	NULL	11870	202203736	vertebrates	dsDNA	12642
Frog virus 3	A	NULL	NULL	NULL	NULL	40414	MK227779	Complete genome	zoo ranavirus	ZRV	NULL	11871	202203736	vertebrates	dsDNA	12643
Frog virus 3	A	NULL	NULL	NULL	NULL	ANGA 14001	KX353311	Complete genome	short-finned eel virus	SERV	NULL	11872	202203736	vertebrates	dsDNA	12644
Frog virus 3	A	NULL	NULL	NULL	NULL	GAM 14001	KX574342	Complete genome	cod iridovirus	CoIV	NULL	11873	202203736	vertebrates	dsDNA	12645
Frog virus 3	A	NULL	NULL	NULL	NULL	SMA 15001	KX574343	Complete genome	ranavirus maximus	Rmax	NULL	11874	202203736	vertebrates	dsDNA	12646
Santee-Cooper ranavirus	A	NULL	NULL	NULL	NULL	F93-20 #6	FR677325	Partial genome	guppy virus 6	GV6	NULL	11876	202203737	vertebrates	dsDNA	12647
Santee-Cooper ranavirus	A	NULL	NULL	NULL	NULL		FR677324	Partial genome	doctor fish virus	DFV	NULL	11877	202203737	vertebrates	dsDNA	12648
Singapore grouper iridovirus	A	NULL	NULL	NULL	NULL		AY666015	Complete genome	Grouper iridovirus	GIV	NULL	11879	202203738	vertebrates	dsDNA	12649
Invertebrate iridescent virus 22	A	NULL	NULL	NULL	NULL	Aberystwyth	HF920634	Complete genome	invertebrate iridescent virus 22a	IIV22a	NULL	11884	202206335	invertebrates	dsDNA	12650
Invertebrate iridescent virus 22	A	NULL	NULL	NULL	NULL		HF920636	Complete genome	invertebrate iridescent virus 30	IIV30	NULL	11885	202206335	invertebrates	dsDNA	12651
Decapod iridescent virus 1	A	NULL	NULL	NULL	NULL	CN01	MF197913	Complete genome	Cherax quadricarnatus iridovirus	CQIV	NULL	11889	202206295	invertebrates	dsDNA	12652
African swine fever virus	A	NULL	NULL	NULL	NULL	E75	FN557520	Complete genome	African swine fever virus		NULL	11899	202202618	invertebrates, vertebrates	dsDNA	12653
African swine fever virus	A	NULL	NULL	NULL	NULL	L60	KM262844	Complete genome	African swine fever virus	ASFV	NULL	11900	202202618	invertebrates, vertebrates	dsDNA	12654
African swine fever virus	A	NULL	NULL	NULL	NULL	Benin 97/1	AM712239	Complete genome	African swine fever virus	ASFV	NULL	11901	202202618	invertebrates, vertebrates	dsDNA	12655
African swine fever virus	A	NULL	NULL	NULL	NULL	Georgia 2007/1	FR682468	Complete genome	African swine fever virus	ASFV	NULL	11902	202202618	invertebrates, vertebrates	dsDNA	12656
African swine fever virus	A	NULL	NULL	NULL	NULL	BA71	KP055815	Coding-complete genome	African swine fever virus	ASFV	NULL	11903	202202618	invertebrates, vertebrates	dsDNA	12657
African swine fever virus	A	NULL	NULL	NULL	NULL	OURT 88/3	AM712240	Complete genome	African swine fever virus	ASFV	NULL	11904	202202618	invertebrates, vertebrates	dsDNA	12658
African swine fever virus	A	NULL	NULL	NULL	NULL	NHV	KM262845	Complete genome	African swine fever virus	ASFV	NULL	11905	202202618	invertebrates, vertebrates	dsDNA	12659
African swine fever virus	A	NULL	NULL	NULL	NULL	Kenya 1950	AY261360	Complete genome	African swine fever virus	ASFV	NULL	11906	202202618	invertebrates, vertebrates	dsDNA	12660
African swine fever virus	A	NULL	NULL	NULL	NULL	Ken05/Tk1	KM111294	Complete genome	African swine fever virus	ASFV	NULL	11907	202202618	invertebrates, vertebrates	dsDNA	12661
African swine fever virus	A	NULL	NULL	NULL	NULL	Ken06.Bus	KM111295	Complete genome	African swine fever virus	ASFV	NULL	11908	202202618	invertebrates, vertebrates	dsDNA	12662
African swine fever virus	A	NULL	NULL	NULL	NULL	26544/OG10	KM102979	Complete genome	African swine fever virus	ASFV	NULL	11909	202202618	invertebrates, vertebrates	dsDNA	12663
African swine fever virus	A	NULL	NULL	NULL	NULL	Odintsovo_02/14	KP843857	Complete genome	African swine fever virus	ASFV	NULL	11910	202202618	invertebrates, vertebrates	dsDNA	12664
African swine fever virus	A	NULL	NULL	NULL	NULL	Warthog	AY261366	Complete genome	African swine fever virus	ASFV	NULL	11911	202202618	invertebrates, vertebrates	dsDNA	12665
African swine fever virus	A	NULL	NULL	NULL	NULL	Warmbaths	AY261365	Complete genome	African swine fever virus	ASFV	NULL	11912	202202618	invertebrates, vertebrates	dsDNA	12666
African swine fever virus	A	NULL	NULL	NULL	NULL	Tengani 62	AY261364	Complete genome	African swine fever virus	ASFV	NULL	11913	202202618	invertebrates, vertebrates	dsDNA	12667
African swine fever virus	A	NULL	NULL	NULL	NULL	Pretorisuskop/96/4	AY261363	Complete genome	African swine fever virus	ASFV	NULL	11914	202202618	invertebrates, vertebrates	dsDNA	12668
African swine fever virus	A	NULL	NULL	NULL	NULL	Mkuzi 1979	AY261362	Complete genome	African swine fever virus	ASFV	NULL	11915	202202618	invertebrates, vertebrates	dsDNA	12669
African swine fever virus	A	NULL	NULL	NULL	NULL	Malawi Lil-20/1 (1983)	AY261361	Complete genome	African swine fever virus	ASFV	NULL	11916	202202618	invertebrates, vertebrates	dsDNA	12670
African swine fever virus	A	NULL	NULL	NULL	NULL	47/Ss/2008	KX354450	Complete genome	African swine fever virus	ASFV	NULL	11917	202202618	invertebrates, vertebrates	dsDNA	12671
Tanapox virus	A	NULL	NULL	NULL	NULL	TPV-Kenya	EF420156	Complete genome	tanapox virus	TANV	NULL	11969	202204789	vertebrates	dsDNA	12672
Bovine atadenovirus D	A	NULL	NULL	NULL	NULL	B4/65	AF207658	Partial genome	bovine adenovirus 5	BAdV-5	NULL	12028	202202390	vertebrates	dsDNA	12673
Bovine atadenovirus D	A	NULL	NULL	NULL	NULL	Misk/67	AF238233	Partial genome	bovine adenovirus 8	BAdV-8	NULL	12029	202202390	vertebrates	dsDNA	12674
Duck aviadenovirus B	A	NULL	NULL	NULL	NULL	FJGT01	MH777395	Complete genome	duck adenovirus 3	DAdV-3	NULL	12041	202202398	vertebrates	dsDNA	12675
Fowl aviadenovirus C	A	NULL	NULL	NULL	NULL	C2-B	MK572851	Complete genome	fowl adenovirus 10	FAdV-10	NULL	12046	202202402	vertebrates	dsDNA	12676
Fowl aviadenovirus D	A	NULL	NULL	NULL	NULL	SR48	KT862806	Complete genome	fowl adenovirus 2	FAdV-2	NULL	12048	202202403	vertebrates	dsDNA	12677
Fowl aviadenovirus D	A	NULL	NULL	NULL	NULL	SR49	KT862807	Complete genome	fowl adenovirus 3	FAdV-3	NULL	12049	202202403	vertebrates	dsDNA	12678
Fowl aviadenovirus D	A	NULL	NULL	NULL	NULL	380	KT862812	Complete genome	fowl adenovirus 11	FAdV-11	NULL	12050	202202403	vertebrates	dsDNA	12679
Fowl aviadenovirus E	A	NULL	NULL	NULL	NULL	YR36	KT862809	Complete genome	fowl adenovirus 7	FAdV-7	NULL	12052	202202404	vertebrates	dsDNA	12680
Fowl aviadenovirus E	A	NULL	NULL	NULL	NULL	TR59	KT862810	Complete genome	fowl adenovirus 8a	FAdV-8a	NULL	12053	202202404	vertebrates	dsDNA	12681
Fowl aviadenovirus E	A	NULL	NULL	NULL	NULL	764	KT862811	Complete genome	fowl adenovirus 8b	FAdV-8b	NULL	12054	202202404	vertebrates	dsDNA	12682
Bat mastadenovirus A	A	NULL	NULL	NULL	NULL	Mm32	LC385828	Complete genome	bat adenovirus Mm32	BaAdV-Mm32	NULL	12065	202202413	vertebrates	dsDNA	12683
Bat mastadenovirus F	A	NULL	NULL	NULL	NULL	WIV18	KX961096	Complete genome	bat adenovirus 10	BaAdV-10	NULL	12071	202205658	vertebrates	dsDNA	12684
Canine mastadenovirus A	A	NULL	NULL	NULL	NULL	Toronto A26/61	U77082	Complete genome	canine adenovirus 2	CAdV-2	NULL	12080	202202418	vertebrates	dsDNA	12685
Canine mastadenovirus A	A	NULL	NULL	NULL	NULL	492/08	KM043107	Partial genome	vespertillonid adenovirus 4	VeAdV-4	NULL	12081	202202418	vertebrates	dsDNA	12686
Human mastadenovirus A	A	NULL	NULL	NULL	NULL	D.C.	GU191019	Complete genome	human adenovirus 18	HAdV-18	NULL	12089	202202422	vertebrates	dsDNA	12687
Human mastadenovirus A	A	NULL	NULL	NULL	NULL		AM749299	Complete genome	human adenovirus 31	HAdV-31	NULL	12090	202202422	vertebrates	dsDNA	12688
Human mastadenovirus A	A	NULL	NULL	NULL	NULL	SAdV-ch1	KF360047	Complete genome	simian adenovirus ch1	SAdV-ch1	NULL	12091	202202422	vertebrates	dsDNA	12689
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	vaccine	AY495969	Complete genome	human adenovirus 7	HAdV-7	NULL	12093	202202423	vertebrates	dsDNA	12690
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	Ad11p Slobitski	AY163756	Complete genome	human adenovirus 11	HAdV-11	NULL	12094	202202423	vertebrates	dsDNA	12691
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	de Wit	AY803294	Complete genome	human adenovirus 14	HAdV-14	NULL	12095	202202423	vertebrates	dsDNA	12692
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	ch. 79	AY601636	Complete genome	human adenovirus 16	HAdV-16	NULL	12096	202202423	vertebrates	dsDNA	12693
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	AV-1645	AY601633	Complete genome	human adenovirus 21	HAdV-21	NULL	12097	202202423	vertebrates	dsDNA	12694
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	Compton	AY737797	Complete genome	human adenovirus 34	HAdV-34	NULL	12098	202202423	vertebrates	dsDNA	12695
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	Holden	AY128640	Complete genome	human adenovirus 35	HAdV-35	NULL	12099	202202423	vertebrates	dsDNA	12696
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	Wan	AY737798	Complete genome	human adenovirus 50	HAdV-50	NULL	12100	202202423	vertebrates	dsDNA	12697
Human mastadenovirus B	A	NULL	NULL	NULL	NULL	QS-DLL	FJ643676	Complete genome	human adenovirus 55	HAdV-55	NULL	12101	202202423	vertebrates	dsDNA	12698
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		AR101858	Complete genome	simian adenovirus 21	SAdV-21	NULL	12102	202202423	vertebrates	dsDNA	12699
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		HC084988	Complete genome	simian adenovirus 27 (chimpanzee)	SAdV-27.1ch	NULL	12103	202202423	vertebrates	dsDNA	12700
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		FJ025915	Complete genome	simian adenovirus 28 (gorilla)	SAdV-28.2go	NULL	12104	202202423	vertebrates	dsDNA	12701
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		HC085020	Complete genome	simian adenovirus 29	SAdV-29	NULL	12105	202202423	vertebrates	dsDNA	12702
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		HC085052	Complete genome	simian adenovirus 32	SAdV-32	NULL	12106	202202423	vertebrates	dsDNA	12703
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		HC085083	Complete genome	simian adenovirus 33	SAdV-33	NULL	12107	202202423	vertebrates	dsDNA	12704
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		FJ025910	Complete genome	simian adenovirus 35 (bonobo)	SAdV-35.2bo	NULL	12108	202202423	vertebrates	dsDNA	12705
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		HI964271	Complete genome	simian adenovirus 41	SAdV-41	NULL	12109	202202423	vertebrates	dsDNA	12706
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		FJ025930	Complete genome	simian adenovirus 46	SAdV-46	NULL	12110	202202423	vertebrates	dsDNA	12707
Human mastadenovirus B	A	NULL	NULL	NULL	NULL		FJ025929	Complete genome	simian adenovirus 47	SAdV-47	NULL	12111	202202423	vertebrates	dsDNA	12708
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		AF534906	Complete genome	human adenovirus 1	HAdV-1	NULL	12113	202202424	vertebrates	dsDNA	12709
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		M73260	Complete genome	human adenovirus 5	HAdV-5	NULL	12114	202202424	vertebrates	dsDNA	12710
Human mastadenovirus C	A	NULL	NULL	NULL	NULL	Tonsil 99 prototype	FJ349096	Complete genome	human adenovirus 6	HAdV-6	NULL	12115	202202424	vertebrates	dsDNA	12711
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		HC000816	Complete genome	simian adenovirus 31	SAdV-31	NULL	12116	202202424	vertebrates	dsDNA	12712
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		HC000847	Complete genome	simian adenovirus 34	SAdV-34	NULL	12117	202202424	vertebrates	dsDNA	12713
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		HC000785	Complete genome	simian adenovirus 40	SAdV-40	NULL	12118	202202424	vertebrates	dsDNA	12714
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		HC191035	Complete genome	simian adenovirus 42	SAdV-42	NULL	12119	202202424	vertebrates	dsDNA	12715
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		FJ025900	Complete genome	simian adenovirus 43	SAdV-43	NULL	12120	202202424	vertebrates	dsDNA	12716
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		FJ025899	Complete genome	simian adenovirus 44	SAdV-44	NULL	12121	202202424	vertebrates	dsDNA	12717
Human mastadenovirus C	A	NULL	NULL	NULL	NULL		FJ025901	Complete genome	simian adenovirus 45	SAdV-45	NULL	12122	202202424	vertebrates	dsDNA	12718
Human mastadenovirus C	A	NULL	NULL	NULL	NULL	ChAd3	CS138463	Complete genome	chimpanzee adenovirus ChAd3	Chimp ChAd3	NULL	12123	202202424	vertebrates	dsDNA	12719
Human mastadenovirus D	A	NULL	NULL	NULL	NULL	Trim	AB448767	Complete genome	human adenovirus 8	HAdV-8	NULL	12125	202202425	vertebrates	dsDNA	12720
