prev_taxid	new_taxid	proposal	notes	is_merged	is_split	is_moved	is_promoted	is_demoted	is_renamed	is_new	is_deleted	is_now_type	is_lineage_updated	msl
202208260	202308260	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208261	202308261	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208262	202308262	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208263	202308263	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208264	202308264	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208265	202308265	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208266	202308266	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208267	202308267	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208268	202308268	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208269	202308269	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208270	202308270	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208271	202308271	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208272	202308272	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208273	202308273	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208274	202308274	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208275	202308275	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208276	202308276	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208277	202308277	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208278	202308278	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208279	202308279	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208280	202308280	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208281	202308281	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208282	202308282	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208283	202308283	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208284	202308284	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208285	202308285	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208286	202308286	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208287	202308287	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208288	202308288	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208289	202308289	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208290	202308290	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208291	202308291	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208292	202308292	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208293	202308293	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208294	202308294	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208295	202308295	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208296	202308296	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208297	202308297	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208298	202308298	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208299	202308299	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208300	202308300	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208301	202308301	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208302	202308302	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208303	202308303	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208304	202308304	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208305	202308305	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208306	202308306	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208307	202308307	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208308	202308308	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208309	202308309	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208310	202308310	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208311	202308311	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208312	202308312	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208313	202308313	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208314	202308314	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208315	202308315	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208316	202308316	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208317	202308317	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208318	202308318	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208319	202308319	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208320	202308320	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208321	202308321	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208322	202308322	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208323	202308323	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208324	202308324	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208325	202308325	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208326	202308326	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208327	202308327	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208328	202308328	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208329	202308329	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208330	202308330	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208331	202308331	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208332	202308332	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208333	202308333	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208334	202308334	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208335	202308335	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208336	202308336	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208337	202308337	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208338	202308338	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208339	202308339	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208340	202308340	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208341	202308341	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208342	202308342	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208343	202308343	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208344	202308344	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208345	202308345	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208346	202308346	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208347	202308347	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208348	202308348	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208349	202308349	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208350	202308350	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208351	202308351	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208352	202308352	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208353	202308353	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208354	202308354	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208355	202308355	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208356	202308356	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208357	202308357	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208358	202308358	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208359	202308359	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208360	202308360	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208361	202308361	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208362	202308362	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208363	202308363	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208364	202308364	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208365	202308365	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208366	202308366	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208367	202308367	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208368	202308368	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208369	202308369	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208370	202308370	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208371	202308371	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208372	202308372	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208373	202308373	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208374	202308374	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208375	202308375	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208376	202308376	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208377	202308377	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208378	202308378	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208379	202308379	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208380	202308380	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208381	202308381	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208382	202308382	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208383	202308383	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208384	202308384	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208385	202308385	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208386	202308386	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208387	202308387	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208388	202308388	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208389	202308389	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208390	202308390	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208391	202308391	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208392	202308392	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208393	202308393	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208394	202308394	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208395	202308395	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208396	202308396	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208397	202308397	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208398	202308398	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208399	202308399	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208400	202308400	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208401	202308401	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208402	202308402	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208403	202308403	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208404	202308404	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208405	202308405	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208406	202308406	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208407	202308407	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208408	202308408	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208409	202308409	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208410	202308410	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208411	202308411	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208412	202308412	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208413	202308413	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208414	202308414	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208415	202308415	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208416	202308416	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208417	202308417	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208418	202308418	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208419	202308419	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208420	202308420	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208421	202308421	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208422	202308422	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208423	202308423	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208424	202308424	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208425	202308425	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208426	202308426	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208427	202308427	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208428	202308428	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208429	202308429	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208430	202308430	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208431	202308431	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208432	202308432	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208433	202308433	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208434	202308434	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208435	202308435	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208436	202308436	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208437	202308437	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208438	202308438	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208439	202308439	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208440	202308440	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208441	202308441	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208442	202308442	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208443	202308443	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208444	202308444	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208445	202308445	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208446	202308446	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208447	202308447	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208448	202308448	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208449	202308449	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208450	202308450	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208451	202308451	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208452	202308452	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208453	202308453	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208454	202308454	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208455	202308455	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208456	202308456	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208457	202308457	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208458	202308458	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208459	202308459	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208460	202308460	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208461	202308461	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208462	202308462	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208463	202308463	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208464	202308464	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208465	202308465	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208466	202308466	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208467	202308467	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208468	202308468	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208469	202308469	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208470	202308470	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208471	202308471	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208472	202308472	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208473	202308473	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208474	202308474	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208475	202308475	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208476	202308476	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208477	202308477	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208478	202308478	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208479	202308479	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208480	202308480	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208481	202308481	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208482	202308482	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208483	202308483	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208484	202308484	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208485	202308485	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208486	202308486	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208487	202308487	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208488	202308488	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208489	202308489	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208490	202308490	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208491	202308491	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208492	202308492	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208493	202308493	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208494	202308494	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208495	202308495	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208496	202308496	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208497	202308497	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208498	202308498	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208499	202308499	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208500	202308500	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208501	202308501	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208502	202308502	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208503	202308503	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208504	202308504	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208505	202308505	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208506	202308506	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208507	202308507	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208508	202308508	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208509	202308509	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208510	202308510	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208511	202308511	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208512	202308512	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208513	202308513	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208514	202308514	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208515	202308515	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208516	202308516	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208517	202308517	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208518	202308518	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208519	202308519	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208520	202308520	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208521	202308521	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208522	202308522	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208523	202308523	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208524	202308524	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208525	202308525	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208526	202308526	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208527	202308527	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208528	202308528	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208529	202308529	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208530	202308530	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208531	202308531	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208532	202308532	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208533	202308533	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208534	202308534	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208535	202308535	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208536	202308536	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208537	202308537	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208538	202308538	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208539	202308539	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208540	202308540	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208541	202308541	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208542	202308542	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208543	202308543	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208544	202308544	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208545	202308545	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208546	202308546	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208547	202308547	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208548	202308548	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208549	202308549	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208550	202308550	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208551	202308551	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208552	202308552	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208553	202308553	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208554	202308554	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208555	202308555	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208556	202308556	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208557	202308557	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208558	202308558	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208559	202308559	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208560	202308560	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208561	202308561	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208562	202308562	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208563	202308563	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208564	202308564	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208565	202308565	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208566	202308566	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208567	202308567	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208568	202308568	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208569	202308569	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208570	202308570	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208571	202308571	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208572	202308572	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208573	202308573	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208574	202308574	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208575	202308575	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208576	202308576	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208577	202308577	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208578	202308578	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208579	202308579	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208580	202308580	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208581	202308581	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208582	202308582	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208583	202308583	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208584	202308584	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208585	202308585	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208586	202308586	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208587	202308587	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208588	202308588	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208589	202308589	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208590	202308590	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208591	202308591	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208592	202308592	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208593	202308593	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208594	202308594	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208595	202308595	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208596	202308596	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208597	202308597	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208598	202308598	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208599	202308599	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208600	202308600	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208601	202308601	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208602	202308602	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208603	202308603	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208604	202308604	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208605	202308605	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208606	202308606	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208607	202308607	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208608	202308608	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208609	202308609	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208610	202308610	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208611	202308611	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208612	202308612	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208613	202308613	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208614	202308614	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208615	202308615	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208616	202308616	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208617	202308617	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208618	202308618	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208619	202308619	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208620	202308620	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208621	202308621	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208622	202308622	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208623	202308623	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208624	202308624	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208625	202308625	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208626	202308626	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208627	202308627	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208628	202308628	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208629	202308629	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208630	202308630	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208631	202308631	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208632	202308632	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208633	202308633	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208634	202308634	\N	\N	0	0	0	0	0	0	0	0	0	0	39
202208635	202308635	"2023.001A.Archaeal_binomials.zip"	"linenum=72"	0	0	0	0	0	1	0	0	0	0	39
202208636	202308636	"2023.001A.Archaeal_binomials.zip"	"linenum=73"	0	0	0	0	0	1	0	0	0	0	39
202208637	202308637	"2023.001A.Archaeal_binomials.zip"	"linenum=75"	0	0	0	0	0	1	0	0	0	0	39
202208638	202308638	"2023.001A.Archaeal_binomials.zip"	"linenum=76"	0	0	0	0	0	1	0	0	0	0	39
202208639	202308639	"2023.001A.Archaeal_binomials.zip"	"linenum=77"	0	0	0	0	0	1	0	0	0	0	39
202208640	202308640	"2023.001A.Archaeal_binomials.zip"	"linenum=78"	0	0	0	0	0	1	0	0	0	0	39
202208641	202308641	"2023.001A.Archaeal_binomials.zip"	"linenum=79"	0	0	0	0	0	1	0	0	0	0	39
